<>f__AnonymousType3`18;<>f__AnonymousType3`18.codigo;<>f__AnonymousType3`18.nombre;<>f__AnonymousType3`18.descripcion;<>f__AnonymousType3`18.categoria_id;<>f__AnonymousType3`18.categoria_nombre;<>f__AnonymousType3`18.precio;<>f__AnonymousType3`18.stock;<>f__AnonymousType3`18.activo;<>f__AnonymousType3`18.visible_catalogo;<>f__AnonymousType3`18.grupo1;<>f__AnonymousType3`18.grupo2;<>f__AnonymousType3`18.grupo3;<>f__AnonymousType3`18.fecha_alta;<>f__AnonymousType3`18.fecha_modi;<>f__AnonymousType3`18.codigo_ubicacion;<>f__AnonymousType3`18.listas_precios;<>f__AnonymousType3`18.porcentaje;<>f__AnonymousType3`18.stocks_por_empresa
"{ codigo = 09024, nombre = PISTOLA ENCOLADORA CANDELA 40W, descripcion = PISTOLA ENCOLADORA CANDELA 40W, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09024;"PISTOLA ENCOLADORA CANDELA 40W";"PISTOLA ENCOLADORA CANDELA 40W";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2918,87, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3161,37, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 32 }]"
"{ codigo = 09025, nombre = PRESTO 3 FILOS REGULAR, descripcion = PRESTO 3 FILOS REGULAR, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09025;"PRESTO 3 FILOS REGULAR";"PRESTO 3 FILOS REGULAR";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1294,64, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1398,21, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 186 }]"
"{ codigo = 09029, nombre = PISTOLA DORADA A PILA, descripcion = PISTOLA DORADA A PILA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09029;"PISTOLA DORADA A PILA";"PISTOLA DORADA A PILA";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2632,91, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2843,54, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 1 }]"
"{ codigo = 09030, nombre = GILLETE VENUS 3 SUAVE, descripcion = GILLETE VENUS 3 SUAVE, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09030;"GILLETE VENUS 3 SUAVE";"GILLETE VENUS 3 SUAVE";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1404,38, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1516,73, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09031, nombre = PRESTO ULTRA GRIP NEW, descripcion = PRESTO ULTRA GRIP NEW, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09031;"PRESTO ULTRA GRIP NEW";"PRESTO ULTRA GRIP NEW";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 736,06, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 794,95, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 7659 }]"
"{ codigo = 09032, nombre = POMADA x37cc NEGRO WAS, descripcion = POMADA x37cc NEGRO WAS, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09032;"POMADA x37cc NEGRO WAS";"POMADA x37cc NEGRO WAS";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1408,20, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1520,86, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 14 }]"
"{ codigo = 09033, nombre = PISTOLA ENCOLADORA CANDELA 10W, descripcion = PISTOLA ENCOLADORA CANDELA 10W, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09033;"PISTOLA ENCOLADORA CANDELA 10W";"PISTOLA ENCOLADORA CANDELA 10W";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2133,02, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2310,23, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 61 }]"
"{ codigo = 09034, nombre = SERPENTINA CANDELA xU, descripcion = SERPENTINA CANDELA xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09034;"SERPENTINA CANDELA xU";"SERPENTINA CANDELA xU";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1193,90, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1289,41, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09035, nombre = NAIPES CASINO x40 PL, descripcion = NAIPES CASINO x40 PL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09035;"NAIPES CASINO x40 PL";"NAIPES CASINO x40 PL";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1395,55, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1507,19, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 202 }]"
"{ codigo = 09036, nombre = NAIPES CASINO x50 PL, descripcion = NAIPES CASINO x50 PL, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09036;"NAIPES CASINO x50 PL";"NAIPES CASINO x50 PL";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1644,40, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1775,95, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 800 }]"
"{ codigo = 09037, nombre = GASA x10 SOBRES, descripcion = GASA x10 SOBRES, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09037;"GASA x10 SOBRES";"GASA x10 SOBRES";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1737,87, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1876,90, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 105 }]"
"{ codigo = 09039, nombre = ALGODON x75g, descripcion = ALGODON x75g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09039;"ALGODON x75g";"ALGODON x75g";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 311,07, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 327,76, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09040, nombre = REP. PARA GOMERA x20u, descripcion = REP. PARA GOMERA x20u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09040;"REP. PARA GOMERA x20u";"REP. PARA GOMERA x20u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3190,73, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3445,99, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 4 }]"
"{ codigo = 09041, nombre = GILLETE ROJA x5 UNIDADES, descripcion = GILLETE ROJA x5 UNIDADES, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09041;"GILLETE ROJA x5 UNIDADES";"GILLETE ROJA x5 UNIDADES";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 735,54, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 790,03, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 1243 }]"
"{ codigo = 09042, nombre = TETINA DE SILICONA x10u, descripcion = TETINA DE SILICONA x10u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09042;"TETINA DE SILICONA x10u";"TETINA DE SILICONA x10u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1020,60, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1102,25, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 51 }]"
"{ codigo = 09043, nombre = NAIPES CASINO POKER x54u, descripcion = NAIPES CASINO POKER x54u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09043;"NAIPES CASINO POKER x54u";"NAIPES CASINO POKER x54u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2034,17, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2196,91, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 360 }]"
"{ codigo = 09044, nombre = BOMBITAS DE AGUA BOMBUCHA x100u, descripcion = BOMBITAS DE AGUA BOMBUCHA x100u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09044;"BOMBITAS DE AGUA BOMBUCHA x100u";"BOMBITAS DE AGUA BOMBUCHA x100u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 675,75, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 729,81, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09045, nombre = POMADA x37cc MARRON WAS, descripcion = POMADA x37cc MARRON WAS, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09045;"POMADA x37cc MARRON WAS";"POMADA x37cc MARRON WAS";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1408,20, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1520,86, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 26 }]"
"{ codigo = 09046, nombre = ENC CANDELA HOGAR FLEX, descripcion = ENC CANDELA HOGAR FLEX, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09046;"ENC CANDELA HOGAR FLEX";"ENC CANDELA HOGAR FLEX";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2196,66, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2379,16, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 46 }]"
"{ codigo = 09047, nombre = ENC CANDELA HOGAR CLASICO, descripcion = ENC CANDELA HOGAR CLASICO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09047;"ENC CANDELA HOGAR CLASICO";"ENC CANDELA HOGAR CLASICO";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1827,06, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1978,84, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 65 }]"
"{ codigo = 09048, nombre = CARILINA ELITE x6u, descripcion = CARILINA ELITE x6u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09048;"CARILINA ELITE x6u";"CARILINA ELITE x6u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 847,89, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 915,72, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 1105 }]"
"{ codigo = 09049, nombre = ENCENDEDOR MAXI BIC x6u, descripcion = ENCENDEDOR MAXI BIC x6u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09049;"ENCENDEDOR MAXI BIC x6u";"ENCENDEDOR MAXI BIC x6u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 5454,24, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 5890,58, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 273 }]"
"{ codigo = 09050, nombre = PALILLERO IMPACTO 16x50u, descripcion = PALILLERO IMPACTO 16x50u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09050;"PALILLERO IMPACTO 16x50u";"PALILLERO IMPACTO 16x50u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3286,84, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3549,79, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09051, nombre = GAS CHICO x160cc, descripcion = GAS CHICO x160cc, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09051;"GAS CHICO x160cc";"GAS CHICO x160cc";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2739,52, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2958,68, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 46 }]"
"{ codigo = 09052, nombre = GAS GRANDE X250CC, descripcion = GAS GRANDE X250CC, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09052;"GAS GRANDE X250CC";"GAS GRANDE X250CC";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2950,25, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3186,27, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09053, nombre = BOLSAS TIPO CONSORCIO 10u 80x110, descripcion = BOLSAS TIPO CONSORCIO 10u 80x110, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09053;"BOLSAS TIPO CONSORCIO 10u 80x110";"BOLSAS TIPO CONSORCIO 10u 80x110";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2685,80, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2900,66, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 4919 }]"
"{ codigo = 09054, nombre = NAIPES HABANA x40u, descripcion = NAIPES HABANA x40u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09054;"NAIPES HABANA x40u";"NAIPES HABANA x40u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1296,69, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1400,43, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 1 }]"
"{ codigo = 09055, nombre = VELAS RANCHERAS x120g, descripcion = VELAS RANCHERAS x120g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09055;"VELAS RANCHERAS x120g";"VELAS RANCHERAS x120g";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1556,97, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1681,52, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09056, nombre = DENT. KOLYNOS x70g, descripcion = DENT. KOLYNOS x70g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09056;"DENT. KOLYNOS x70g";"DENT. KOLYNOS x70g";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1418,10, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1531,55, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
